Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-lk-core-moh-area-ext.json	1545	76	0	0	0	0	0	206	0	200	0	0	0	0	0	0	0	1	0	0	35	228	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-lk-core-organization.json	2685	63	0	0	0	0	0	732	0	729	0	0	0	0	0	0	0	1	0	0	180	598	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-lk-core-patient-profile.json	5101	414	1	0	0	0	0	2746	1	2897	0	0	0	0	0	0	0	1	0	0	570	3757	0	0	0	18	0	1
fsh-generated/resources/StructureDefinition-lk-core-practitioner.json	1959	23	0	0	0	0	0	649	0	627	0	0	0	0	0	0	0	0	0	0	199	1097	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-lk-core-province-ext.json	1548	77	0	0	0	0	0	209	0	193	0	0	0	0	0	0	0	0	1	0	38	398	0	0	0	2	0	0
fsh-generated/resources/ValueSet-lk-core-allergy-intolerance-code-valueset.json	529	2	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	12	8975	0	0	0	1	0	0
fsh-generated/resources/ValueSet-lk-core-district-vs.json	428	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	63	0	0	0	0	0	0
fsh-generated/resources/ValueSet-lk-core-gn-area-vs.json	433	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	24112	0	0	0	0	0	0
fsh-generated/resources/ValueSet-lk-core-health-institution-vs.json	487	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	2786	0	0	1	0	0	0
fsh-generated/resources/ValueSet-lk-core-institution-type-vs.json	475	2	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	52	0	0	0	0	0	0
fsh-generated/resources/ValueSet-lk-core-moh-area-vs.json	427	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	57	0	0	0	1	0	0
fsh-generated/resources/ValueSet-lk-core-ownership-vs.json	434	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	55	0	0	0	0	0	0
fsh-generated/resources/ValueSet-lk-core-postalcodes-vs.json	448	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	64	0	0	0	0	0	0
fsh-generated/resources/ValueSet-lk-core-province-vs.json	430	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	53	0	0	0	0	0	0
fsh-generated/resources/ValueSet-lk-core-qualifications-vs.json	464	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	58	0	0	0	1	0	0
